name;abbr;state;year;fips;vmt;fatalityrate;sb_useage;speed65;speed70;drinkage21;ba08;income;age;primary;secondary;l_income
West Virginia;WV;50;1984;54;12671;0.034567121;NA;0;0;0;0;10158;35.48919678;0;0;9.226016851
West Virginia;WV;50;1985;54;12664;0.033164877;NA;0;0;0;0;10643;35.80871582;0;0;9.272657678
West Virginia;WV;50;1986;54;13181;0.033381384;NA;0;0;1;0;11169;36.09379959;0;0;9.320897363
West Virginia;WV;50;1987;54;13742;0.034274489;NA;1;0;1;0;11632;36.43614578;0;0;9.3615152
West Virginia;WV;50;1988;54;13884;0.033131663;NA;1;0;1;0;12399;36.76451111;0;0;9.425371103
West Virginia;WV;50;1989;54;14940;0.031325303;NA;1;0;1;0;13149;37.09120941;0;0;9.484100989
West Virginia;WV;50;1990;54;15418;0.031197302;0.430000007;1;0;1;0;14176;37.28147507;0;0;9.559305673
West Virginia;WV;50;1991;54;16026;0.025833022;0.430000007;1;0;1;0;14815;37.37654877;0;0;9.60339546
West Virginia;WV;50;1992;54;16478;0.025488529;0.330000013;1;0;1;0;15679;37.53059006;0;0;9.660077516
West Virginia;WV;50;1993;54;16778;0.025569199;0.550000012;1;0;1;0;16306;37.67301178;0;1;9.699288417
West Virginia;WV;50;1994;54;17112;0.020804115;0.579999983;1;0;1;0;16948;37.83152008;0;1;9.737905112
West Virginia;WV;50;1995;54;17421;0.021640549;0.579999983;1;0;1;0;17441;37.97182083;0;1;9.766579035
West Virginia;WV;50;1996;54;17693;0.019668795;0.579999983;1;0;1;0;18116;38.2092247;0;1;9.804550805
West Virginia;WV;50;1997;54;18324;0.020792404;0.579999983;1;0;1;0;18724;38.43574524;0;1;9.837561402
Wyoming;WY;51;1983;56;5059;0.034196481;NA;0;0;0;0;12352;31.14063644;0;0;9.421573272
Wyoming;WY;51;1984;56;5127;0.030622196;NA;0;0;0;0;12983;31.43331909;0;0;9.471396088
Wyoming;WY;51;1985;56;5401;0.028142937;NA;0;0;0;0;13669;31.7466507;0;0;9.522885774
Wyoming;WY;51;1986;56;5373;0.031267449;NA;0;0;0;0;13455;32.00455475;0;0;9.507106063
Wyoming;WY;51;1987;56;5349;0.024116658;NA;1;0;0;0;13582;32.39461899;0;0;9.516500666
Wyoming;WY;51;1988;56;5658;0.027394839;NA;1;0;1;0;14317;32.88244247;0;0;9.569202921
Wyoming;WY;51;1989;56;5750;0.022086956;NA;1;0;1;0;15535;33.30503464;0;1;9.650850822
Wyoming;WY;51;1990;56;5833;0.021429796;0.259999991;1;0;1;0;17174;33.54692078;0;1;9.751151891
Wyoming;WY;51;1991;56;5998;0.020340113;0.660000026;1;0;1;0;18348;33.71205902;0;1;9.817275856
Wyoming;WY;51;1992;56;6217;0.018980216;0.660000026;1;0;1;0;18704;33.96466827;0;1;9.836492684
Wyoming;WY;51;1993;56;6770;0.017725259;0.670000017;1;0;1;0;19535;34.21438217;0;1;9.879963007
Wyoming;WY;51;1994;56;6689;0.021527881;0.699999988;1;0;1;0;19865;34.45578003;0;1;9.896714668
Wyoming;WY;51;1995;56;7044;0.024134016;0.709999979;1;1;1;0;20685;34.76661301;0;1;9.937164079
Wyoming;WY;51;1996;56;7360;0.019429348;0.720000029;1;1;1;0;21524;35.07434845;0;1;9.976923871
Wyoming;WY;51;1997;56;7576;0.018083422;0.75;1;1;1;0;22596;35.38646317;0;1;10.02552818
